Hugo_Symbol	classifier_pathogenic_final	penetrance	Adrenocortical Carcinoma_gene_count	Adrenocortical Carcinoma_tumortype_count	Ampullary Carcinoma_gene_count	Ampullary Carcinoma_tumortype_count	Anal Cancer_gene_count	Anal Cancer_tumortype_count	Appendiceal Adenocarcinoma_gene_count	Appendiceal Adenocarcinoma_tumortype_count	Bladder Cancer_gene_count	Bladder Cancer_tumortype_count	Bone Cancer_gene_count	Bone Cancer_tumortype_count	Cancer of Unknown Primary_gene_count	Cancer of Unknown Primary_tumortype_count	Cervical Cancer_gene_count	Cervical Cancer_tumortype_count	Cholangiocarcinoma_gene_count	Cholangiocarcinoma_tumortype_count	Colorectal Adenocarcinoma_gene_count	Colorectal Adenocarcinoma_tumortype_count	Cutaneous Melanoma_gene_count	Cutaneous Melanoma_tumortype_count	Diffuse Glioma_gene_count	Diffuse Glioma_tumortype_count	Embryonal Tumor_gene_count	Embryonal Tumor_tumortype_count	Endometrial Carcinoma_gene_count	Endometrial Carcinoma_tumortype_count	Esophagogastric Cancer_gene_count	Esophagogastric Cancer_tumortype_count	Gastrointestinal Neuroendocrine Tumors_gene_count	Gastrointestinal Neuroendocrine Tumors_tumortype_count	Gastrointestinal Stromal Tumor_gene_count	Gastrointestinal Stromal Tumor_tumortype_count	Germ Cell Tumor_gene_count	Germ Cell Tumor_tumortype_count	Head and Neck Cancer_gene_count	Head and Neck Cancer_tumortype_count	Invasive Breast Carcinoma_gene_count	Invasive Breast Carcinoma_tumortype_count	Lung Neuroendocrine Tumor_gene_count	Lung Neuroendocrine Tumor_tumortype_count	Mesothelioma_gene_count	Mesothelioma_tumortype_count	Nerve Sheath Tumor_gene_count	Nerve Sheath Tumor_tumortype_count	Non Glioma CNS Cancers_gene_count	Non Glioma CNS Cancers_tumortype_count	Non-Cholangio Hepatobiliary Cancer_gene_count	Non-Cholangio Hepatobiliary Cancer_tumortype_count	Non-Small Cell Lung Cancer_gene_count	Non-Small Cell Lung Cancer_tumortype_count	Non-cutaneous Melanoma_gene_count	Non-cutaneous Melanoma_tumortype_count	Other_gene_count	Other_tumortype_count	Ovarian Cancer_gene_count	Ovarian Cancer_tumortype_count	Pancreatic Adenocarcinoma_gene_count	Pancreatic Adenocarcinoma_tumortype_count	Pancreatic Neuroendocrine Tumor_gene_count	Pancreatic Neuroendocrine Tumor_tumortype_count	Prostate Cancer_gene_count	Prostate Cancer_tumortype_count	Renal Clear Cell Carcinoma_gene_count	Renal Clear Cell Carcinoma_tumortype_count	Renal Non-Clear Cell Carcinoma_gene_count	Renal Non-Clear Cell Carcinoma_tumortype_count	Retinoblastoma_gene_count	Retinoblastoma_tumortype_count	Salivary Carcinoma_gene_count	Salivary Carcinoma_tumortype_count	Sex Cord Stromal Tumor_gene_count	Sex Cord Stromal Tumor_tumortype_count	Skin Cancer, Non-Melanoma_gene_count	Skin Cancer, Non-Melanoma_tumortype_count	Small Bowel Cancer_gene_count	Small Bowel Cancer_tumortype_count	Small Cell Lung Cancer_gene_count	Small Cell Lung Cancer_tumortype_count	Soft Tissue Sarcoma_gene_count	Soft Tissue Sarcoma_tumortype_count	Thymic Tumor_gene_count	Thymic Tumor_tumortype_count	Thyroid Cancer_gene_count	Thyroid Cancer_tumortype_count	Unknown_gene_count	Unknown_tumortype_count	Uterine Sarcoma_gene_count	Uterine Sarcoma_tumortype_count	gene_panel
TOP1	0	NA	2.0	41.0	1.0	47.0	2.0	48.0	7.0	122.0	19.0	548.0	10.0	206.0	10.0	409.0	2.0	79.0	15.0	288.0	69.0	1495.0	9.0	322.0	36.0	836.0	8.0	112.0	26.0	547.0	16.0	429.0	4.0	85.0	8.0	211.0	18.0	367.0	10.0	279.0	103.0	2422.0	5.0	97.0	6.0	172.0	0.0	33.0	4.0	71.0	12.0	236.0	97.0	2463.0	8.0	197.0	20.0	475.0	9.0	384.0	35.0	758.0	4.0	112.0	36.0	1042.0	8.0	272.0	9.0	190.0	1.0	12.0	8.0	149.0	2.0	27.0	8.0	196.0	5.0	59.0	6.0	132.0	25.0	666.0	1.0	44.0	13.0	306.0	1.0	39.0	2.0	127.0	all
TP53	0	NA	2.0	41.0	2.0	47.0	3.0	48.0	10.0	122.0	46.0	548.0	21.0	206.0	47.0	409.0	6.0	79.0	25.0	288.0	125.0	1495.0	28.0	322.0	64.0	836.0	4.0	112.0	51.0	547.0	33.0	429.0	7.0	85.0	23.0	211.0	29.0	367.0	24.0	279.0	230.0	2422.0	11.0	97.0	22.0	172.0	4.0	33.0	5.0	71.0	20.0	236.0	213.0	2463.0	14.0	197.0	42.0	475.0	31.0	384.0	51.0	758.0	7.0	112.0	96.0	1042.0	24.0	272.0	15.0	190.0	0.0	12.0	9.0	149.0	4.0	27.0	12.0	196.0	5.0	59.0	14.0	132.0	58.0	666.0	5.0	44.0	34.0	306.0	6.0	39.0	9.0	127.0	all
TP53	1	High	0.0	41.0	0.0	47.0	0.0	48.0	0.0	122.0	1.0	548.0	2.0	206.0	1.0	409.0	0.0	79.0	0.0	288.0	1.0	1495.0	0.0	322.0	3.0	836.0	1.0	112.0	0.0	547.0	1.0	429.0	0.0	85.0	0.0	211.0	0.0	367.0	0.0	279.0	6.0	2422.0	0.0	97.0	0.0	172.0	0.0	33.0	0.0	71.0	0.0	236.0	5.0	2463.0	0.0	197.0	2.0	475.0	0.0	384.0	0.0	758.0	0.0	112.0	1.0	1042.0	0.0	272.0	0.0	190.0	0.0	12.0	0.0	149.0	0.0	27.0	0.0	196.0	0.0	59.0	0.0	132.0	5.0	666.0	0.0	44.0	0.0	306.0	0.0	39.0	2.0	127.0	all
TP63	0	NA	3.0	41.0	5.0	47.0	3.0	48.0	7.0	122.0	46.0	548.0	17.0	206.0	28.0	409.0	7.0	79.0	26.0	288.0	136.0	1495.0	28.0	322.0	75.0	836.0	9.0	112.0	49.0	547.0	45.0	429.0	1.0	85.0	26.0	211.0	33.0	367.0	29.0	279.0	185.0	2422.0	4.0	97.0	10.0	172.0	3.0	33.0	3.0	71.0	22.0	236.0	171.0	2463.0	19.0	197.0	47.0	475.0	33.0	384.0	53.0	758.0	14.0	112.0	105.0	1042.0	18.0	272.0	20.0	190.0	2.0	12.0	15.0	149.0	1.0	27.0	16.0	196.0	4.0	59.0	10.0	132.0	51.0	666.0	1.0	44.0	29.0	306.0	2.0	39.0	12.0	127.0	all
TRAF7	0	NA	4.0	41.0	8.0	47.0	9.0	48.0	18.0	122.0	80.0	548.0	29.0	206.0	55.0	409.0	9.0	79.0	54.0	288.0	224.0	1495.0	49.0	322.0	127.0	836.0	16.0	112.0	75.0	547.0	59.0	429.0	16.0	85.0	35.0	211.0	50.0	367.0	43.0	279.0	363.0	2422.0	19.0	97.0	27.0	172.0	4.0	33.0	10.0	71.0	38.0	236.0	368.0	2463.0	38.0	197.0	76.0	475.0	75.0	384.0	131.0	758.0	22.0	112.0	170.0	1042.0	41.0	272.0	25.0	190.0	4.0	12.0	22.0	149.0	3.0	27.0	29.0	196.0	6.0	59.0	17.0	132.0	107.0	666.0	6.0	44.0	55.0	306.0	2.0	39.0	22.0	127.0	all
TSC1	0	NA	3.0	41.0	4.0	47.0	2.0	48.0	11.0	122.0	42.0	548.0	31.0	206.0	36.0	409.0	7.0	79.0	24.0	288.0	132.0	1495.0	21.0	322.0	79.0	836.0	7.0	112.0	60.0	547.0	35.0	429.0	3.0	85.0	19.0	211.0	22.0	367.0	23.0	279.0	239.0	2422.0	5.0	97.0	16.0	172.0	4.0	33.0	10.0	71.0	24.0	236.0	232.0	2463.0	21.0	197.0	45.0	475.0	34.0	384.0	69.0	758.0	13.0	112.0	92.0	1042.0	26.0	272.0	18.0	190.0	0.0	12.0	20.0	149.0	5.0	27.0	17.0	196.0	6.0	59.0	9.0	132.0	69.0	666.0	5.0	44.0	34.0	306.0	3.0	39.0	16.0	127.0	all
TSC1	1	High	0.0	41.0	0.0	47.0	0.0	48.0	0.0	122.0	0.0	548.0	0.0	206.0	0.0	409.0	0.0	79.0	0.0	288.0	0.0	1495.0	0.0	322.0	0.0	836.0	0.0	112.0	0.0	547.0	0.0	429.0	0.0	85.0	0.0	211.0	0.0	367.0	0.0	279.0	0.0	2422.0	1.0	97.0	0.0	172.0	0.0	33.0	0.0	71.0	0.0	236.0	0.0	2463.0	0.0	197.0	0.0	475.0	0.0	384.0	0.0	758.0	0.0	112.0	0.0	1042.0	0.0	272.0	0.0	190.0	0.0	12.0	0.0	149.0	0.0	27.0	0.0	196.0	0.0	59.0	0.0	132.0	0.0	666.0	0.0	44.0	0.0	306.0	0.0	39.0	0.0	127.0	all
TSC2	0	NA	15.0	41.0	18.0	47.0	12.0	48.0	36.0	122.0	165.0	548.0	69.0	206.0	133.0	409.0	31.0	79.0	99.0	288.0	539.0	1495.0	99.0	322.0	292.0	836.0	41.0	112.0	210.0	547.0	153.0	429.0	32.0	85.0	65.0	211.0	113.0	367.0	95.0	279.0	885.0	2422.0	35.0	97.0	59.0	172.0	16.0	33.0	30.0	71.0	80.0	236.0	849.0	2463.0	57.0	197.0	165.0	475.0	144.0	384.0	255.0	758.0	41.0	112.0	368.0	1042.0	97.0	272.0	68.0	190.0	3.0	12.0	48.0	149.0	14.0	27.0	69.0	196.0	20.0	59.0	41.0	132.0	232.0	666.0	17.0	44.0	103.0	306.0	21.0	39.0	46.0	127.0	all
TSC2	1	High	0.0	41.0	0.0	47.0	0.0	48.0	0.0	122.0	0.0	548.0	0.0	206.0	0.0	409.0	0.0	79.0	1.0	288.0	0.0	1495.0	0.0	322.0	1.0	836.0	0.0	112.0	0.0	547.0	0.0	429.0	0.0	85.0	0.0	211.0	0.0	367.0	1.0	279.0	1.0	2422.0	0.0	97.0	0.0	172.0	0.0	33.0	0.0	71.0	0.0	236.0	2.0	2463.0	0.0	197.0	0.0	475.0	0.0	384.0	0.0	758.0	1.0	112.0	0.0	1042.0	0.0	272.0	0.0	190.0	0.0	12.0	0.0	149.0	0.0	27.0	0.0	196.0	0.0	59.0	0.0	132.0	0.0	666.0	0.0	44.0	0.0	306.0	0.0	39.0	0.0	127.0	all
TSHR	0	NA	3.0	41.0	5.0	47.0	3.0	48.0	14.0	122.0	61.0	548.0	22.0	206.0	43.0	409.0	11.0	79.0	24.0	288.0	156.0	1495.0	25.0	322.0	91.0	836.0	22.0	112.0	64.0	547.0	45.0	429.0	10.0	85.0	19.0	211.0	30.0	367.0	23.0	279.0	309.0	2422.0	13.0	97.0	12.0	172.0	3.0	33.0	8.0	71.0	21.0	236.0	311.0	2463.0	24.0	197.0	61.0	475.0	45.0	384.0	86.0	758.0	10.0	112.0	130.0	1042.0	30.0	272.0	35.0	190.0	3.0	12.0	14.0	149.0	5.0	27.0	18.0	196.0	8.0	59.0	17.0	132.0	79.0	666.0	4.0	44.0	41.0	306.0	5.0	39.0	25.0	127.0	all
TSHR	1	Uncertain	0.0	41.0	0.0	47.0	0.0	48.0	0.0	122.0	0.0	548.0	1.0	206.0	0.0	409.0	0.0	79.0	0.0	288.0	3.0	1495.0	0.0	322.0	0.0	836.0	0.0	112.0	0.0	547.0	0.0	429.0	0.0	85.0	0.0	211.0	0.0	367.0	0.0	279.0	2.0	2422.0	0.0	97.0	0.0	172.0	0.0	33.0	0.0	71.0	0.0	236.0	0.0	2463.0	0.0	197.0	0.0	475.0	0.0	384.0	2.0	758.0	1.0	112.0	1.0	1042.0	0.0	272.0	0.0	190.0	0.0	12.0	0.0	149.0	0.0	27.0	0.0	196.0	0.0	59.0	0.0	132.0	0.0	666.0	0.0	44.0	0.0	306.0	0.0	39.0	0.0	127.0	all
TSPAN31	0	NA	0.0	41.0	0.0	47.0	0.0	48.0	0.0	122.0	0.0	548.0	0.0	206.0	0.0	409.0	0.0	79.0	0.0	288.0	0.0	1495.0	0.0	322.0	0.0	836.0	0.0	112.0	0.0	547.0	0.0	429.0	0.0	85.0	0.0	211.0	0.0	367.0	0.0	279.0	1.0	2422.0	0.0	97.0	1.0	172.0	0.0	33.0	0.0	71.0	0.0	236.0	2.0	2463.0	0.0	197.0	0.0	475.0	0.0	384.0	0.0	758.0	0.0	112.0	0.0	1042.0	0.0	272.0	0.0	190.0	0.0	12.0	0.0	149.0	0.0	27.0	0.0	196.0	0.0	59.0	0.0	132.0	0.0	666.0	0.0	44.0	0.0	306.0	0.0	39.0	0.0	127.0	all
U2AF1	0	NA	0.0	41.0	2.0	47.0	1.0	48.0	2.0	122.0	16.0	548.0	7.0	206.0	15.0	409.0	0.0	79.0	9.0	288.0	55.0	1495.0	1.0	322.0	14.0	836.0	3.0	112.0	25.0	547.0	12.0	429.0	4.0	85.0	6.0	211.0	9.0	367.0	6.0	279.0	84.0	2422.0	3.0	97.0	7.0	172.0	1.0	33.0	1.0	71.0	6.0	236.0	55.0	2463.0	2.0	197.0	11.0	475.0	9.0	384.0	17.0	758.0	4.0	112.0	23.0	1042.0	3.0	272.0	6.0	190.0	0.0	12.0	5.0	149.0	1.0	27.0	2.0	196.0	2.0	59.0	3.0	132.0	17.0	666.0	2.0	44.0	13.0	306.0	0.0	39.0	5.0	127.0	all
VHL	0	NA	0.0	41.0	0.0	47.0	0.0	48.0	2.0	122.0	20.0	548.0	11.0	206.0	11.0	409.0	2.0	79.0	9.0	288.0	38.0	1495.0	2.0	322.0	15.0	836.0	8.0	112.0	16.0	547.0	9.0	429.0	2.0	85.0	10.0	211.0	11.0	367.0	6.0	279.0	72.0	2422.0	3.0	97.0	6.0	172.0	1.0	33.0	2.0	71.0	7.0	236.0	72.0	2463.0	5.0	197.0	12.0	475.0	12.0	384.0	20.0	758.0	7.0	112.0	29.0	1042.0	8.0	272.0	3.0	190.0	0.0	12.0	4.0	149.0	1.0	27.0	3.0	196.0	0.0	59.0	2.0	132.0	16.0	666.0	3.0	44.0	10.0	306.0	0.0	39.0	1.0	127.0	all
VHL	1	High	0.0	41.0	0.0	47.0	0.0	48.0	0.0	122.0	0.0	548.0	2.0	206.0	0.0	409.0	0.0	79.0	0.0	288.0	2.0	1495.0	0.0	322.0	0.0	836.0	0.0	112.0	0.0	547.0	0.0	429.0	0.0	85.0	0.0	211.0	0.0	367.0	0.0	279.0	1.0	2422.0	1.0	97.0	0.0	172.0	0.0	33.0	0.0	71.0	0.0	236.0	0.0	2463.0	0.0	197.0	1.0	475.0	0.0	384.0	0.0	758.0	1.0	112.0	1.0	1042.0	3.0	272.0	0.0	190.0	0.0	12.0	0.0	149.0	0.0	27.0	0.0	196.0	0.0	59.0	0.0	132.0	1.0	666.0	0.0	44.0	0.0	306.0	0.0	39.0	0.0	127.0	all
VHL	1	Uncertain	0.0	41.0	0.0	47.0	0.0	48.0	0.0	122.0	0.0	548.0	0.0	206.0	0.0	409.0	0.0	79.0	0.0	288.0	0.0	1495.0	0.0	322.0	0.0	836.0	0.0	112.0	1.0	547.0	2.0	429.0	0.0	85.0	0.0	211.0	0.0	367.0	0.0	279.0	0.0	2422.0	0.0	97.0	0.0	172.0	0.0	33.0	0.0	71.0	0.0	236.0	0.0	2463.0	0.0	197.0	0.0	475.0	0.0	384.0	0.0	758.0	0.0	112.0	0.0	1042.0	0.0	272.0	0.0	190.0	0.0	12.0	0.0	149.0	0.0	27.0	0.0	196.0	0.0	59.0	0.0	132.0	0.0	666.0	0.0	44.0	0.0	306.0	0.0	39.0	0.0	127.0	all
VTCN1	0	NA	6.0	41.0	2.0	47.0	4.0	48.0	8.0	122.0	31.0	548.0	12.0	206.0	28.0	409.0	7.0	79.0	22.0	288.0	94.0	1495.0	16.0	322.0	59.0	836.0	8.0	112.0	23.0	547.0	28.0	429.0	5.0	85.0	14.0	211.0	20.0	367.0	12.0	279.0	165.0	2422.0	5.0	97.0	9.0	172.0	2.0	33.0	2.0	71.0	15.0	236.0	140.0	2463.0	9.0	197.0	29.0	475.0	20.0	384.0	42.0	758.0	5.0	112.0	70.0	1042.0	9.0	272.0	12.0	190.0	2.0	12.0	9.0	149.0	0.0	27.0	13.0	196.0	4.0	59.0	10.0	132.0	45.0	666.0	4.0	44.0	17.0	306.0	2.0	39.0	12.0	127.0	all
WT1	0	NA	3.0	41.0	2.0	47.0	2.0	48.0	6.0	122.0	22.0	548.0	14.0	206.0	22.0	409.0	3.0	79.0	14.0	288.0	97.0	1495.0	11.0	322.0	42.0	836.0	11.0	112.0	38.0	547.0	28.0	429.0	10.0	85.0	13.0	211.0	12.0	367.0	19.0	279.0	167.0	2422.0	4.0	97.0	10.0	172.0	1.0	33.0	6.0	71.0	24.0	236.0	172.0	2463.0	16.0	197.0	23.0	475.0	15.0	384.0	36.0	758.0	10.0	112.0	65.0	1042.0	13.0	272.0	17.0	190.0	2.0	12.0	10.0	149.0	2.0	27.0	12.0	196.0	6.0	59.0	8.0	132.0	49.0	666.0	1.0	44.0	18.0	306.0	1.0	39.0	11.0	127.0	all
XIAP	0	NA	0.0	41.0	0.0	47.0	0.0	48.0	2.0	122.0	6.0	548.0	0.0	206.0	3.0	409.0	1.0	79.0	2.0	288.0	17.0	1495.0	4.0	322.0	12.0	836.0	3.0	112.0	9.0	547.0	3.0	429.0	0.0	85.0	2.0	211.0	2.0	367.0	1.0	279.0	27.0	2422.0	0.0	97.0	1.0	172.0	1.0	33.0	1.0	71.0	3.0	236.0	19.0	2463.0	1.0	197.0	2.0	475.0	2.0	384.0	13.0	758.0	0.0	112.0	2.0	1042.0	1.0	272.0	0.0	190.0	0.0	12.0	3.0	149.0	1.0	27.0	1.0	196.0	0.0	59.0	1.0	132.0	8.0	666.0	0.0	44.0	2.0	306.0	0.0	39.0	0.0	127.0	all
XPO1	0	NA	0.0	41.0	5.0	47.0	2.0	48.0	9.0	122.0	53.0	548.0	33.0	206.0	41.0	409.0	10.0	79.0	21.0	288.0	170.0	1495.0	34.0	322.0	78.0	836.0	14.0	112.0	53.0	547.0	46.0	429.0	11.0	85.0	24.0	211.0	34.0	367.0	23.0	279.0	318.0	2422.0	12.0	97.0	12.0	172.0	6.0	33.0	8.0	71.0	28.0	236.0	262.0	2463.0	23.0	197.0	48.0	475.0	28.0	384.0	77.0	758.0	9.0	112.0	121.0	1042.0	34.0	272.0	31.0	190.0	1.0	12.0	23.0	149.0	6.0	27.0	11.0	196.0	7.0	59.0	13.0	132.0	76.0	666.0	6.0	44.0	29.0	306.0	3.0	39.0	20.0	127.0	all
YAP1	0	NA	2.0	41.0	2.0	47.0	2.0	48.0	3.0	122.0	17.0	548.0	12.0	206.0	16.0	409.0	2.0	79.0	9.0	288.0	54.0	1495.0	9.0	322.0	40.0	836.0	6.0	112.0	31.0	547.0	21.0	429.0	1.0	85.0	9.0	211.0	12.0	367.0	9.0	279.0	120.0	2422.0	3.0	97.0	10.0	172.0	2.0	33.0	6.0	71.0	9.0	236.0	105.0	2463.0	10.0	197.0	20.0	475.0	14.0	384.0	29.0	758.0	8.0	112.0	49.0	1042.0	12.0	272.0	11.0	190.0	1.0	12.0	12.0	149.0	0.0	27.0	7.0	196.0	1.0	59.0	8.0	132.0	25.0	666.0	3.0	44.0	9.0	306.0	1.0	39.0	4.0	127.0	all
YES1	0	NA	1.0	41.0	4.0	47.0	2.0	48.0	6.0	122.0	25.0	548.0	11.0	206.0	24.0	409.0	4.0	79.0	10.0	288.0	78.0	1495.0	16.0	322.0	38.0	836.0	6.0	112.0	31.0	547.0	26.0	429.0	6.0	85.0	8.0	211.0	19.0	367.0	12.0	279.0	122.0	2422.0	4.0	97.0	12.0	172.0	1.0	33.0	3.0	71.0	10.0	236.0	139.0	2463.0	15.0	197.0	23.0	475.0	25.0	384.0	36.0	758.0	5.0	112.0	47.0	1042.0	17.0	272.0	7.0	190.0	0.0	12.0	5.0	149.0	2.0	27.0	8.0	196.0	2.0	59.0	13.0	132.0	43.0	666.0	2.0	44.0	17.0	306.0	0.0	39.0	7.0	127.0	all
ZNF276	0	NA	0.0	41.0	0.0	47.0	1.0	48.0	0.0	122.0	4.0	548.0	2.0	206.0	3.0	409.0	0.0	79.0	1.0	288.0	8.0	1495.0	0.0	322.0	2.0	836.0	0.0	112.0	7.0	547.0	4.0	429.0	1.0	85.0	1.0	211.0	4.0	367.0	3.0	279.0	23.0	2422.0	1.0	97.0	2.0	172.0	0.0	33.0	0.0	71.0	4.0	236.0	11.0	2463.0	1.0	197.0	1.0	475.0	4.0	384.0	8.0	758.0	0.0	112.0	6.0	1042.0	1.0	272.0	1.0	190.0	0.0	12.0	1.0	149.0	0.0	27.0	0.0	196.0	0.0	59.0	0.0	132.0	8.0	666.0	0.0	44.0	3.0	306.0	1.0	39.0	0.0	127.0	all
ACVR1	0	NA	2.0	35.0	5.0	43.0	4.0	37.0	3.0	113.0	31.0	460.0	15.0	168.0	20.0	368.0	2.0	68.0	11.0	239.0	70.0	1306.0	11.0	292.0	38.0	739.0	7.0	108.0	23.0	483.0	21.0	325.0	8.0	72.0	13.0	190.0	10.0	260.0	12.0	235.0	156.0	2073.0	8.0	87.0	8.0	133.0	4.0	25.0	3.0	65.0	15.0	198.0	141.0	2143.0	9.0	175.0	29.0	444.0	26.0	300.0	39.0	738.0	7.0	100.0	70.0	925.0	15.0	262.0	21.0	163.0	0.0	12.0	6.0	111.0	3.0	23.0	8.0	149.0	2.0	50.0	8.0	107.0	41.0	552.0	3.0	37.0	15.0	223.0	3.0	35.0	6.0	81.0	IM5_only
ANKRD11	0	NA	5.0	35.0	12.0	43.0	10.0	37.0	24.0	113.0	123.0	460.0	55.0	168.0	108.0	368.0	24.0	68.0	57.0	239.0	410.0	1306.0	73.0	292.0	221.0	739.0	36.0	108.0	163.0	483.0	89.0	325.0	26.0	72.0	62.0	190.0	66.0	260.0	62.0	235.0	693.0	2073.0	35.0	87.0	53.0	133.0	8.0	25.0	21.0	65.0	52.0	198.0	639.0	2143.0	59.0	175.0	148.0	444.0	94.0	300.0	257.0	738.0	20.0	100.0	282.0	925.0	87.0	262.0	53.0	163.0	1.0	12.0	32.0	111.0	10.0	23.0	47.0	149.0	17.0	50.0	23.0	107.0	186.0	552.0	11.0	37.0	70.0	223.0	9.0	35.0	33.0	81.0	IM5_only
BCL10	0	NA	0.0	35.0	0.0	43.0	0.0	37.0	1.0	113.0	4.0	460.0	1.0	168.0	3.0	368.0	0.0	68.0	1.0	239.0	26.0	1306.0	1.0	292.0	8.0	739.0	4.0	108.0	6.0	483.0	5.0	325.0	0.0	72.0	2.0	190.0	4.0	260.0	1.0	235.0	31.0	2073.0	3.0	87.0	1.0	133.0	0.0	25.0	1.0	65.0	4.0	198.0	32.0	2143.0	4.0	175.0	8.0	444.0	3.0	300.0	8.0	738.0	1.0	100.0	9.0	925.0	2.0	262.0	5.0	163.0	1.0	12.0	3.0	111.0	0.0	23.0	4.0	149.0	1.0	50.0	4.0	107.0	11.0	552.0	0.0	37.0	3.0	223.0	0.0	35.0	0.0	81.0	IM5_only
BCL10	1	Uncertain	0.0	35.0	0.0	43.0	0.0	37.0	0.0	113.0	0.0	460.0	0.0	168.0	0.0	368.0	0.0	68.0	0.0	239.0	1.0	1306.0	0.0	292.0	0.0	739.0	0.0	108.0	0.0	483.0	0.0	325.0	0.0	72.0	0.0	190.0	0.0	260.0	0.0	235.0	0.0	2073.0	0.0	87.0	0.0	133.0	0.0	25.0	0.0	65.0	0.0	198.0	0.0	2143.0	0.0	175.0	0.0	444.0	0.0	300.0	0.0	738.0	0.0	100.0	0.0	925.0	0.0	262.0	0.0	163.0	0.0	12.0	0.0	111.0	0.0	23.0	0.0	149.0	0.0	50.0	0.0	107.0	0.0	552.0	0.0	37.0	0.0	223.0	0.0	35.0	0.0	81.0	IM5_only
BIRC3	0	NA	31.0	35.0	36.0	43.0	31.0	37.0	86.0	113.0	400.0	460.0	148.0	168.0	319.0	368.0	50.0	68.0	197.0	239.0	1115.0	1306.0	248.0	292.0	621.0	739.0	86.0	108.0	411.0	483.0	278.0	325.0	63.0	72.0	167.0	190.0	213.0	260.0	184.0	235.0	1764.0	2073.0	69.0	87.0	112.0	133.0	24.0	25.0	55.0	65.0	170.0	198.0	1803.0	2143.0	143.0	175.0	364.0	444.0	240.0	300.0	615.0	738.0	86.0	100.0	775.0	925.0	232.0	262.0	135.0	163.0	9.0	12.0	101.0	111.0	19.0	23.0	125.0	149.0	43.0	50.0	84.0	107.0	465.0	552.0	32.0	37.0	186.0	223.0	28.0	35.0	69.0	81.0	IM5_only
CALR	0	NA	3.0	35.0	4.0	43.0	3.0	37.0	7.0	113.0	47.0	460.0	16.0	168.0	31.0	368.0	5.0	68.0	14.0	239.0	107.0	1306.0	16.0	292.0	47.0	739.0	11.0	108.0	44.0	483.0	27.0	325.0	7.0	72.0	18.0	190.0	17.0	260.0	23.0	235.0	201.0	2073.0	10.0	87.0	13.0	133.0	1.0	25.0	6.0	65.0	16.0	198.0	150.0	2143.0	12.0	175.0	31.0	444.0	20.0	300.0	56.0	738.0	6.0	100.0	72.0	925.0	13.0	262.0	19.0	163.0	2.0	12.0	8.0	111.0	4.0	23.0	10.0	149.0	6.0	50.0	8.0	107.0	40.0	552.0	4.0	37.0	19.0	223.0	1.0	35.0	11.0	81.0	IM5_only
CD79A	0	NA	0.0	35.0	0.0	43.0	0.0	37.0	1.0	113.0	8.0	460.0	5.0	168.0	3.0	368.0	0.0	68.0	5.0	239.0	18.0	1306.0	0.0	292.0	11.0	739.0	2.0	108.0	4.0	483.0	6.0	325.0	1.0	72.0	4.0	190.0	3.0	260.0	3.0	235.0	19.0	2073.0	1.0	87.0	3.0	133.0	0.0	25.0	1.0	65.0	3.0	198.0	27.0	2143.0	4.0	175.0	4.0	444.0	8.0	300.0	11.0	738.0	0.0	100.0	17.0	925.0	1.0	262.0	2.0	163.0	0.0	12.0	2.0	111.0	0.0	23.0	1.0	149.0	0.0	50.0	1.0	107.0	13.0	552.0	1.0	37.0	4.0	223.0	1.0	35.0	2.0	81.0	IM5_only
CEBPA	0	NA	0.0	35.0	2.0	43.0	0.0	37.0	0.0	113.0	4.0	460.0	0.0	168.0	11.0	368.0	0.0	68.0	6.0	239.0	25.0	1306.0	3.0	292.0	14.0	739.0	2.0	108.0	12.0	483.0	2.0	325.0	4.0	72.0	6.0	190.0	4.0	260.0	3.0	235.0	40.0	2073.0	3.0	87.0	2.0	133.0	0.0	25.0	1.0	65.0	2.0	198.0	26.0	2143.0	0.0	175.0	8.0	444.0	4.0	300.0	14.0	738.0	0.0	100.0	21.0	925.0	4.0	262.0	2.0	163.0	0.0	12.0	3.0	111.0	0.0	23.0	4.0	149.0	1.0	50.0	2.0	107.0	19.0	552.0	0.0	37.0	5.0	223.0	0.0	35.0	3.0	81.0	IM5_only
CENPA	0	NA	0.0	35.0	0.0	43.0	0.0	37.0	2.0	113.0	1.0	460.0	2.0	168.0	0.0	368.0	0.0	68.0	3.0	239.0	9.0	1306.0	1.0	292.0	3.0	739.0	0.0	108.0	3.0	483.0	2.0	325.0	0.0	72.0	2.0	190.0	2.0	260.0	2.0	235.0	14.0	2073.0	0.0	87.0	0.0	133.0	0.0	25.0	1.0	65.0	3.0	198.0	15.0	2143.0	2.0	175.0	2.0	444.0	0.0	300.0	2.0	738.0	0.0	100.0	4.0	925.0	1.0	262.0	1.0	163.0	0.0	12.0	1.0	111.0	0.0	23.0	0.0	149.0	0.0	50.0	1.0	107.0	2.0	552.0	2.0	37.0	1.0	223.0	0.0	35.0	2.0	81.0	IM5_only
